Date,PPO,SIGNAL,HISTO
2023-05-30,0.5310384447475761,0.32668021666816066,0.20435822807941545
2023-05-31,0.5362431211924772,0.368592797573024,0.1676503236194532
2023-06-01,0.5625164190046275,0.4073775218593446,0.15513889714528284
2023-06-02,0.5276149487227906,0.4314250072320338,0.09618994149075677
2023-06-05,0.5406278378187793,0.45326557334938294,0.08736226446939638
2023-06-06,0.5347172186446292,0.4695559024084322,0.06516131623619698
2023-06-07,0.5342365279041664,0.4824920275075791,0.051744500396587345
2023-06-08,0.5206931140583639,0.49013224481773604,0.030560869240627897
2023-06-09,0.44824796875397244,0.4817553896049834,-0.03350742085101094
2023-06-12,0.4098822997165898,0.4673807716273047,-0.05749847191071489
2023-06-13,0.3662355211635724,0.44715172153455823,-0.08091620037098585
2023-06-14,0.3083941781124843,0.41940021285014345,-0.11100603473765913
2023-06-15,0.220143390139737,0.3795488483080621,-0.15940545816832513
2023-06-16,0.07384079721810252,0.3184072380900702,-0.2445664408719677
2023-06-19,-0.0390848170989309,0.24690882705227,-0.2859936441512009
2023-06-20,-0.11440238671554484,0.17464658429870702,-0.28904897101425187
2023-06-21,-0.1693502783742885,0.10584721176410791,-0.27519749013839645
2023-06-22,-0.26270228916975824,0.03213731157733466,-0.2948396007470929
2023-06-23,-0.3087343138005415,-0.036037013498240594,-0.2726973003023009
2023-06-26,-0.3034139994868036,-0.08951241069595321,-0.21390158879085036
2023-06-27,-0.2985796943520392,-0.13132586742717042,-0.16725382692486876
2023-06-28,-0.32538228400208,-0.17013715074215235,-0.15524513325992767
2023-06-29,-0.3126353698299994,-0.1986367945597218,-0.1139985752702776
2023-06-30,-0.264055630197274,-0.21172056168723227,-0.05233506851004174
2023-07-03,-0.25192451482181155,-0.21976135231414817,-0.03216316250766338
2023-07-04,-0.24363934243705648,-0.22453695033872986,-0.01910239209832662
2023-07-05,-0.21377150597803918,-0.22238386146659173,0.008612355488552548
2023-07-06,-0.16707862875629995,-0.21132281492453336,0.04424418616823342
2023-07-07,-0.1536129124873568,-0.19978083443709804,0.04616792194974123
2023-07-10,-0.1988552138928364,-0.19959571032824572,0.0007404964354093269
2023-07-11,-0.25821628713980926,-0.21131982569055843,-0.04689646144925083
2023-07-12,-0.3077269958490188,-0.2306012597222505,-0.07712573612676829
2023-07-13,-0.4359825867416736,-0.27167752512613513,-0.16430506161553848
2023-07-14,-0.5872479896739335,-0.33479161803569485,-0.2524563716382387
2023-07-17,-0.7026794827434466,-0.4083691909772453,-0.2943102917662013
2023-07-18,-0.7925003496346728,-0.48519542270873084,-0.3073049269259419
2023-07-19,-0.8481789188109891,-0.5577921219291826,-0.29038679688180646
2023-07-20,-0.8658043984062839,-0.6193945772246029,-0.24640982118168098
2023-07-21,-0.8215407272527118,-0.6598238072302247,-0.16171692002248705
2023-07-24,-0.7691134570271654,-0.6816817371896129,-0.08743171983755249
2023-07-25,-0.674545831188099,-0.6802545559893102,0.005708724801211207
2023-07-26,-0.5835508308719742,-0.660913810965843,0.07736298009386877
2023-07-27,-0.5257703027144125,-0.6338851093155569,0.10811480660114436
2023-07-28,-0.4021035447340257,-0.5875287963992507,0.185425251665225
2023-07-31,-0.33386736036602466,-0.5367965091926056,0.20292914882658092
2023-08-01,-0.25719781023398564,-0.4808767694008816,0.22367895916689595
2023-08-02,-0.20170848658735135,-0.42504311283817553,0.22333462625082418
2023-08-03,-0.10936451030528944,-0.3619073923315983,0.25254288202630887
2023-08-04,-0.041290403413380534,-0.2977839945479548,0.25649359113457426
2023-08-07,-0.02478593309384179,-0.24318438225713218,0.21839844916329038
2023-08-08,-0.011926162405566727,-0.1969327382868191,0.18500657588125236
2023-08-09,0.030518972412733873,-0.15144239614690852,0.1819613685596424
2023-08-10,0.04970933569496136,-0.11121204977853454,0.16092138547349588
2023-08-11,0.06127453708147177,-0.07671473240653326,0.13798926948800502
2023-08-14,0.09682126977077704,-0.04200753197107119,0.13882880174184822
2023-08-15,0.14885842523848866,-0.0038343405291592094,0.15269276576764787
2023-08-16,0.192070879795358,0.03534670353574425,0.15672417625961377
2023-08-17,0.2452710673063954,0.07733157628987448,0.1679394910165209
2023-08-18,0.28424498935558923,0.11871425890301746,0.16553073045257177
2023-08-21,0.3107744700541278,0.15712630113323955,0.15364816892088823
2023-08-22,0.31123034030914565,0.1879471089684208,0.12328323134072486
2023-08-23,0.34608881162607474,0.21957544949995159,0.12651336212612316
2023-08-24,0.3552844622137014,0.2467172520427016,0.10856721017099982
2023-08-25,0.40778180755710214,0.2789301631455818,0.12885164441152036
2023-08-28,0.4454342414086577,0.312230978798197,0.13320326261046073
2023-08-29,0.4488547728391053,0.3395557376063787,0.1092990352327266
2023-08-30,0.414213410448556,0.3544872721748142,0.05972613827374179
2023-08-31,0.33611062465829566,0.3508119426715105,-0.014701318013214837
2023-09-01,0.33583491981026115,0.34781653809926066,-0.011981618288999518
2023-09-04,0.3823895444361361,0.35473113936663575,0.027658405069500347
2023-09-05,0.4005484227030788,0.3638945960339244,0.0366538266691544
2023-09-06,0.46116006788712294,0.3833476904045642,0.07781237748255876
2023-09-07,0.5046860723639094,0.4076153667964333,0.0970707055674761
2023-09-08,0.5527120958208329,0.4366347126013133,0.1160773832195196
2023-09-11,0.5686417650684322,0.46303612309473713,0.1056056419736951
2023-09-12,0.5504717077103699,0.4805232400178637,0.06994846769250623
2023-09-13,0.5277841310691955,0.48997541822813007,0.03780871284106546
2023-09-14,0.5181538713544184,0.49561110885338777,0.0225427625010306
2023-09-15,0.5776211748722034,0.5120131220571509,0.06560805281505255
2023-09-18,0.5939458587694466,0.52839966939961,0.06554618936983658
2023-09-19,0.5815470894402324,0.5390291534077346,0.04251793603249776
2023-09-20,0.5731206424372439,0.5458474512136364,0.027273191223607496
2023-09-21,0.5817408195001318,0.5530261248709355,0.02871469462919629
2023-09-22,0.5753782957735619,0.5574965590514608,0.017881736722101138
2023-09-25,0.573600867887983,0.5607174208187653,0.012883447069217735
2023-09-26,0.6085813652610554,0.5702902097072233,0.03829115555383211
2023-09-27,0.6457496165637263,0.5853820910785239,0.06036752548520241
2023-09-28,0.7164317263023307,0.6115920181232853,0.10483970817904531
2023-09-29,0.7196698886926769,0.6332075922371637,0.08646229645551318
2023-10-02,0.7117817147782292,0.6489224167453769,0.06285929803285228
2023-10-03,0.7619719304195769,0.671532319480217,0.09043961093935993
2023-10-04,0.7988489953206532,0.6969956546483043,0.10185334067234897
2023-10-05,0.7917656112304325,0.71594964596473,0.07581596526570256
2023-10-06,0.7470046518824444,0.722160647148273,0.024844004734171365
2023-10-09,0.6876378319105924,0.7152560841007369,-0.027618252190144577
2023-10-10,0.6246885236690689,0.6971425720144034,-0.07245404834533453
2023-10-11,0.5487708613737144,0.6674682298862656,-0.1186973685125512
2023-10-12,0.46844203366066584,0.6276629906411457,-0.1592209569804799
2023-10-13,0.46618867707555234,0.5953681279280271,-0.12917945085247473
2023-10-16,0.4706240960979935,0.5704193215620204,-0.09979522546402686
2023-10-17,0.4438266136746528,0.5451007799845469,-0.10127416630989405
2023-10-18,0.4036050186910392,0.5168016277258454,-0.11319660903480616
2023-10-19,0.39362456734662293,0.4921662156500009,-0.09854164830337797
2023-10-20,0.3450657356329084,0.4627461196465824,-0.11768038401367403
2023-10-23,0.300477753650884,0.43029244644744274,-0.12981469279655872
2023-10-24,0.2024535660694922,0.38472467037185265,-0.18227110430236046
2023-10-25,0.1789737468611884,0.3435744856697199,-0.1646007388085315
2023-10-26,0.17973605902074147,0.31080680033992425,-0.13107074131918278
2023-10-27,0.18038880347092404,0.2847232009661242,-0.10433439749520015
2023-10-27,0.17655937019428875,0.2630904348117571,-0.08653106461746835
