Date,Open,High,Low,Close,Adj Close,Volume
2023-07-24,0.963670,0.964530,0.958700,0.963670,0.963670,0
2023-07-25,0.962320,0.962980,0.954900,0.962320,0.962320,0
2023-07-26,0.955320,0.956030,0.953500,0.955320,0.955320,0
2023-07-27,0.954450,0.955600,0.952200,0.954450,0.954450,0
2023-07-28,0.953840,0.959020,0.952490,0.953840,0.953840,0
2023-07-31,0.958870,0.962200,0.955480,0.958870,0.958870,0
2023-08-01,0.958570,0.962310,0.957780,0.958570,0.958570,0
2023-08-02,0.960480,0.964910,0.958550,0.960480,0.960480,0
2023-08-03,0.960100,0.961170,0.956250,0.960100,0.960100,0
2023-08-04,0.957430,0.962220,0.956930,0.957430,0.957430,0
2023-08-07,0.961770,0.962800,0.960360,0.961770,0.961770,0
2023-08-08,0.960440,0.960820,0.958460,0.960440,0.960440,0
2023-08-09,0.959540,0.963180,0.958300,0.959540,0.959540,0
2023-08-10,0.962610,0.963700,0.961340,0.962610,0.962610,0
2023-08-11,0.962920,0.964800,0.960190,0.962920,0.962920,0
2023-08-14,0.959380,0.961250,0.957760,0.959380,0.959380,0
2023-08-15,0.957700,0.959520,0.956650,0.957700,0.957700,0
2023-08-16,0.957900,0.961070,0.957640,0.957900,0.957900,0
2023-08-17,0.957070,0.957700,0.955100,0.957070,0.957070,0
2023-08-18,0.955040,0.958860,0.955100,0.955040,0.955040,0
2023-08-21,0.959480,0.960090,0.957300,0.959480,0.959480,0
2023-08-22,0.957340,0.959040,0.953720,0.957340,0.957340,0
2023-08-23,0.954620,0.955600,0.951430,0.954620,0.954620,0
2023-08-24,0.953300,0.956520,0.952200,0.953300,0.953300,0
2023-08-25,0.955910,0.956900,0.954630,0.955910,0.955910,0
2023-08-28,0.955300,0.956260,0.953990,0.955300,0.955300,0
2023-08-29,0.956410,0.956840,0.954150,0.956410,0.956410,0
2023-08-30,0.955300,0.958620,0.954870,0.955300,0.955300,0
2023-08-31,0.959680,0.960190,0.957220,0.959680,0.959680,0
2023-09-01,0.957720,0.958200,0.955200,0.957720,0.957720,0
2023-09-04,0.954000,0.955600,0.953550,0.954000,0.954000,0
2023-09-05,0.954780,0.955200,0.952100,0.954780,0.954780,0
2023-09-06,0.953840,0.957420,0.953500,0.953840,0.953840,0
2023-09-07,0.955870,0.956250,0.954770,0.955870,0.955870,0
2023-09-08,0.954940,0.956360,0.953480,0.954940,0.954940,0
2023-09-11,0.955930,0.958440,0.955030,0.955930,0.955930,0
2023-09-12,0.957850,0.958410,0.954460,0.957850,0.957850,0
2023-09-13,0.958520,0.959310,0.957190,0.958520,0.958520,0
2023-09-14,0.958900,0.959550,0.953800,0.958900,0.958900,0
2023-09-15,0.953100,0.957190,0.952720,0.953100,0.953100,0
2023-09-18,0.956780,0.958900,0.954910,0.956780,0.956780,0
2023-09-19,0.959370,0.959800,0.957100,0.959370,0.959370,0
2023-09-20,0.958450,0.960370,0.958000,0.958450,0.958450,0
2023-09-21,0.957940,0.967610,0.956390,0.957940,0.957940,0
2023-09-22,0.964310,0.966590,0.962310,0.964310,0.964310,0
2023-09-25,0.965880,0.968500,0.965600,0.965880,0.965880,0
2023-09-26,0.966040,0.967710,0.965500,0.966040,0.966040,0
2023-09-27,0.967900,0.969310,0.965750,0.967900,0.967900,0
2023-09-28,0.967310,0.968550,0.965860,0.967310,0.967310,0
2023-09-29,0.966220,0.969130,0.964500,0.966220,0.966220,0
2023-10-02,0.967070,0.968290,0.961530,0.967070,0.967070,0
2023-10-03,0.961970,0.967540,0.961400,0.961970,0.961970,0
2023-10-04,0.964200,0.965290,0.961800,0.964200,0.964200,0
2023-10-05,0.963170,0.964670,0.961340,0.963170,0.963170,0
2023-10-06,0.962560,0.963400,0.961380,0.962560,0.962560,0
2023-10-09,0.960410,0.960850,0.955800,0.960410,0.960410,0
2023-10-10,0.957300,0.961250,0.955950,0.957300,0.957300,0
2023-10-11,0.959250,0.960120,0.956250,0.959250,0.959250,0
2023-10-12,0.957210,0.957600,0.954430,0.957210,0.957210,0
2023-10-13,0.956480,0.957180,0.946760,0.956480,0.956480,0
2023-10-16,0.949600,0.952260,0.948590,0.949600,0.949600,0
2023-10-17,0.950300,0.953000,0.949800,0.950300,0.950300,0
2023-10-18,0.951610,0.951880,0.944930,0.951610,0.951610,0
2023-10-19,0.947120,0.948320,0.946030,0.947120,0.947120,0
2023-10-20,0.943910,0.945230,0.941740,0.943910,0.943910,0
2023-10-23,0.945880,0.949800,0.945000,0.945880,0.945880,0
2023-10-24,0.950420,0.951600,0.946200,0.950420,0.950420,0
2023-10-25,0.946170,0.948300,0.945500,0.946170,0.946170,0
2023-10-26,0.947450,0.949160,0.945870,0.947450,0.947450,0
2023-10-27,0.949520,0.956460,0.948700,0.949520,0.949520,0
2023-10-30,0.953110,0.958300,0.952500,0.953110,0.953110,0
2023-10-31,0.957410,0.962370,0.955600,0.957510,0.957510,0
2023-11-01,0.962440,0.962660,0.956680,0.962440,0.962440,0
2023-11-02,0.958660,0.963000,0.956500,0.958660,0.958660,0
2023-11-03,0.961880,0.964640,0.961520,0.961880,0.961880,0
2023-11-04,0.963980,0.963980,0.963980,0.963980,0.963980,0
