Date,TR
2023-08-02,0.00934999999999997
2023-08-03,0.010509999999999908
2023-08-04,0.005610000000000004
2023-08-07,0.0044399999999999995
2023-08-08,0.006170000000000009
2023-08-09,0.0042800000000000615
2023-08-10,0.006170000000000009
2023-08-11,0.004390000000000005
2023-08-14,0.006059999999999954
2023-08-15,0.0046800000000000175
2023-08-16,0.0049799999999999844
2023-08-17,0.005260000000000042
2023-08-18,0.0046599999999999975
2023-08-21,0.003329999999999944
2023-08-22,0.00490999999999997
2023-08-23,0.009170000000000011
2023-08-24,0.006349999999999967
2023-08-25,0.010759999999999992
2023-08-28,0.00273000000000001
2023-08-29,0.0045200000000000795
2023-08-30,0.00825000000000009
2023-08-31,0.006080000000000085
2023-09-01,0.007579000000000002
2023-09-04,0.005250000000000088
2023-09-05,0.006470000000000087
2023-09-06,0.008769999999999945
2023-09-07,0.007789999999999964
2023-09-08,0.0028400000000000647
2023-09-11,0.004630000000000023
2023-09-12,0.003909999999999969
2023-09-13,0.0044399999999999995
2023-09-14,0.006680000000000019
2023-09-15,0.006659999999999999
2023-09-18,0.002549999999999941
2023-09-19,0.0034199999999999786
2023-09-20,0.0047199999999999465
2023-09-21,0.009589999999999987
2023-09-22,0.006269999999999998
2023-09-25,0.006550000000000056
2023-09-26,0.00544
2023-09-27,0.005639999999999978
2023-09-28,0.006899999999999906
2023-09-29,0.009140000000000037
2023-10-02,0.006970000000000032
2023-10-03,0.009419999999999984
2023-10-04,0.009099999999999997
2023-10-05,0.006489999999999996
2023-10-06,0.010310000000000041
2023-10-09,0.0040400000000000436
2023-10-10,0.0049599999999999644
2023-10-11,0.005670000000000064
2023-10-12,0.00820999999999994
2023-10-13,0.012289999999999912
2023-10-16,0.003730000000000011
2023-10-17,0.005539999999999989
2023-10-18,0.004809999999999981
2023-10-19,0.005839999999999956
2023-10-20,0.004449999999999954
2023-10-23,0.006659999999999999
2023-10-24,0.008620000000000072
2023-10-25,0.009070000000000022
2023-10-26,0.006230000000000069
2023-10-27,0.0039599999999999635
2023-10-27,0.003750000000000031
