Date,TR
2023-08-02,0.008839999999999959
2023-08-03,0.007419999999999982
2023-08-04,0.008140000000000036
2023-08-07,0.003929999999999989
2023-08-08,0.006399999999999961
2023-08-09,0.005510000000000015
2023-08-10,0.00818999999999992
2023-08-11,0.004530000000000034
2023-08-14,0.007120000000000015
2023-08-15,0.0047399999999999665
2023-08-16,0.003610000000000002
2023-08-17,0.004789999999999961
2023-08-18,0.005160000000000053
2023-08-21,0.0044600000000000195
2023-08-22,0.005970000000000031
2023-08-23,0.0040000000000000036
2023-08-24,0.007929999999999993
2023-08-25,0.010039999999999938
2023-08-28,0.003430000000000044
2023-08-29,0.006719999999999948
2023-08-30,0.008929999999999993
2023-08-31,0.007449999999999957
2023-09-01,0.00774000000000008
2023-09-04,0.0022900000000000142
2023-09-05,0.005920000000000036
2023-09-06,0.00947000000000009
2023-09-07,0.0045199999999999685
2023-09-08,0.0035399999999999876
2023-09-11,0.002969999999999917
2023-09-12,0.003310000000000035
2023-09-13,0.0041400000000000325
2023-09-14,0.005450000000000066
2023-09-15,0.0045199999999999685
2023-09-18,0.0029799999999999827
2023-09-19,0.003349999999999964
2023-09-20,0.0044000000000000705
2023-09-21,0.01044999999999996
2023-09-22,0.007770000000000055
2023-09-25,0.008920000000000039
2023-09-26,0.007780000000000009
2023-09-27,0.007859999999999978
2023-09-28,0.006840000000000068
2023-09-29,0.011660000000000004
2023-10-02,0.008319999999999994
2023-10-03,0.008830000000000005
2023-10-04,0.008720000000000061
2023-10-05,0.007759999999999989
2023-10-06,0.010170000000000012
2023-10-09,0.006489999999999996
2023-10-10,0.005499999999999949
2023-10-11,0.00490999999999997
2023-10-12,0.008199999999999985
2023-10-13,0.007420000000000093
2023-10-16,0.007220000000000004
2023-10-17,0.0044999999999999485
2023-10-18,0.005319999999999991
2023-10-19,0.005620000000000069
2023-10-20,0.00820999999999994
2023-10-23,0.0043800000000000505
2023-10-24,0.005970000000000031
2023-10-25,0.005800000000000027
2023-10-26,0.006870000000000043
2023-10-27,0.006699999999999928
2023-10-27,0.005730000000000013
