Date,BB_UPPER,BB_MIDDLE,BB_LOWER
2023-08-15,0.8830807376102728,0.8704415000000001,0.8578022623897273
2023-08-16,0.8830984578966091,0.87149,0.8598815421033909
2023-08-17,0.8829304804395615,0.8725995,0.8622685195604385
2023-08-18,0.8833698059245617,0.8731985000000002,0.8630271940754387
2023-08-21,0.884386598653045,0.874,0.863613401346955
2023-08-22,0.8848085420422508,0.8744285999999999,0.864048657957749
2023-08-23,0.88471759151435,0.8751920999999999,0.8656666084856498
2023-08-24,0.8830482906577305,0.8759855999999999,0.8689229093422693
2023-08-25,0.884137825676822,0.8767981,0.8694583743231781
2023-08-28,0.8849277327011259,0.8775435999999999,0.8701594672988738
2023-08-29,0.8854302040328866,0.8781361000000001,0.8708419959671135
2023-08-30,0.8852412203587491,0.8784651,0.8716889796412509
2023-08-31,0.8852619277172401,0.8785050999999999,0.8717482722827598
2023-09-01,0.8857054415088323,0.8789541,0.8722027584911676
2023-09-04,0.8864296818413309,0.8795110999999999,0.8725925181586689
2023-09-05,0.8866252856426413,0.8801146,0.8736039143573586
2023-09-06,0.8881667526655911,0.8808041000000001,0.8734414473344091
2023-09-07,0.8900140497468705,0.8815370999999999,0.8730601502531292
2023-09-08,0.8918470312380213,0.8823310999999998,0.8728151687619783
2023-09-11,0.8931439013751563,0.8831001,0.8730562986248438
2023-09-12,0.8941232057768141,0.8837615999999999,0.8733999942231857
2023-09-13,0.8949987736389836,0.8844001,0.8738014263610164
2023-09-14,0.8961444721974096,0.8850531,0.8739617278025905
2023-09-15,0.8976606958526866,0.8859611000000001,0.8742615041473135
2023-09-18,0.8992161706538613,0.8866916,0.8741670293461388
2023-09-19,0.9003730743581163,0.8876310000000001,0.8748889256418838
2023-09-20,0.9013884797023991,0.8885065000000001,0.8756245202976011
2023-09-21,0.9022094354433909,0.889596,0.8769825645566092
2023-09-22,0.904616891405412,0.8905645,0.876512108594588
2023-09-25,0.9072585653441485,0.8916830000000001,0.8761074346558517
2023-09-26,0.9106473892997871,0.893112,0.875576610700213
2023-09-27,0.9139007826022042,0.894952,0.8760032173977957
2023-09-28,0.9176060973410082,0.8970875000000001,0.8765689026589921
2023-09-29,0.9195383677826977,0.8986654999999999,0.8777926322173021
2023-10-02,0.921339595561065,0.9001750000000002,0.8790104044389353
2023-10-03,0.9231051419815266,0.9018315000000001,0.8805578580184736
2023-10-04,0.9254693862390085,0.9034105,0.8813516137609915
2023-10-05,0.9267182062816443,0.9046730000000001,0.8826277937183559
2023-10-06,0.9272254101102746,0.9056690000000002,0.8841125898897257
2023-10-09,0.9271035670879452,0.906504,0.8859044329120548
2023-10-10,0.9265174963572861,0.9071855000000001,0.8878535036427141
2023-10-11,0.9257554933652289,0.9078434999999999,0.8899315066347709
2023-10-12,0.9251133331221868,0.9082329999999998,0.8913526668778129
2023-10-13,0.9247454829925013,0.908804,0.8928625170074986
2023-10-16,0.924324564200728,0.9090845,0.893844435799272
2023-10-17,0.9240200777034743,0.9092455000000002,0.894470922296526
2023-10-18,0.92373070198534,0.9093855,0.8950402980146599
2023-10-19,0.9237958156024421,0.9093539999999999,0.8949121843975577
2023-10-20,0.9250539504358962,0.90872,0.8923860495641037
2023-10-23,0.9257710192719442,0.908025,0.8902789807280558
2023-10-24,0.9262000261134431,0.906951,0.8877019738865568
2023-10-25,0.9255489042864751,0.9058160000000001,0.8860830957135251
2023-10-26,0.9234080032534319,0.9046099999999999,0.885811996746568
2023-10-27,0.9221448424724531,0.9038135,0.885482157527547
2023-10-27,0.9206338113882132,0.903135,0.8856361886117868
